"","id","Season","Daynum","ID_SeasonTeam1","Team1","ID_SeasonTeam2","Team2","Seed_num_Team1","Seed_Pre_Team1","Seed_Diff_Team1","Seed_num_Team2","Seed_Pre_Team2","Seed_Diff_Team2","Seed_Diff","Result"
"723","1997_1266_1344",1997,137,"1997_1266",1266,"1997_1344",1344,7,4,-3,10,20,10,3,"Lose"
"724","1997_1151_1344",1997,144,"1997_1151",1151,"1997_1344",1344,14,20,6,10,20,10,-4,"Lose"
"725","1997_1242_1345",1997,138,"1997_1242",1242,"1997_1345",1345,1,2,1,8,1,-7,7,"Win"
"726","1997_1345_1348",1997,136,"1997_1345",1345,"1997_1348",1348,8,1,-7,9,20,11,1,"Win"
"727","1997_1112_1375",1997,136,"1997_1112",1112,"1997_1375",1375,4,3,-1,13,20,7,9,"Win"
"728","1997_1164_1376",1997,137,"1997_1164",1164,"1997_1376",1376,15,20,5,2,20,18,-13,"Win"
"729","1997_1130_1386",1997,138,"1997_1130",1130,"1997_1386",1386,5,11,6,4,20,16,-1,"Lose"
"730","1997_1334_1386",1997,136,"1997_1334",1334,"1997_1386",1386,13,20,7,4,20,16,-9,"Lose"
"731","1997_1246_1386",1997,143,"1997_1246",1246,"1997_1386",1386,1,1,0,4,20,16,3,"Win"
"732","1997_1328_1390",1997,137,"1997_1328",1328,"1997_1390",1390,11,10,-1,6,9,3,-5,"Lose"
"733","1997_1278_1396",1997,139,"1997_1278",1278,"1997_1396",1396,1,20,19,9,7,-2,8,"Win"
"734","1997_1279_1396",1997,137,"1997_1279",1279,"1997_1396",1396,8,20,12,9,7,-2,1,"Lose"
"735","1997_1164_1400",1997,139,"1997_1164",1164,"1997_1400",1400,15,20,5,10,10,0,-5,"Lose"
"736","1997_1257_1400",1997,144,"1997_1257",1257,"1997_1400",1400,6,6,0,10,10,0,4,"Win"
"737","1997_1278_1402",1997,137,"1997_1278",1278,"1997_1402",1402,1,20,19,16,20,4,15,"Win"
"738","1997_1155_1409",1997,139,"1997_1155",1155,"1997_1409",1409,4,9,5,5,11,6,1,"Win"
"739","1997_1131_1409",1997,137,"1997_1131",1131,"1997_1409",1409,12,20,8,5,11,6,-7,"Lose"
"740","1997_1235_1417",1997,143,"1997_1235",1235,"1997_1417",1417,6,5,-1,2,4,2,-4,"Lose"
"741","1997_1149_1417",1997,136,"1997_1149",1149,"1997_1417",1417,15,20,5,2,4,2,-13,"Lose"
"742","1997_1278_1417",1997,145,"1997_1278",1278,"1997_1417",1417,1,20,19,2,4,2,1,"Win"
"743","1997_1228_1425",1997,137,"1997_1228",1228,"1997_1425",1425,6,20,14,11,20,9,5,"Win"
"744","1997_1390_1428",1997,143,"1997_1390",1390,"1997_1428",1428,6,9,3,2,4,2,-4,"Lose"
"745","1997_1298_1428",1997,137,"1997_1298",1298,"1997_1428",1428,15,20,5,2,4,2,-13,"Lose"
"746","1997_1150_1428",1997,139,"1997_1150",1150,"1997_1428",1428,7,20,13,2,4,2,-5,"Lose"
"747","1997_1246_1428",1997,145,"1997_1246",1246,"1997_1428",1428,1,1,0,2,4,2,1,"Win"
"748","1997_1130_1434",1997,136,"1997_1130",1130,"1997_1434",1434,5,11,6,12,14,2,7,"Win"
"749","1997_1254_1437",1997,136,"1997_1254",1254,"1997_1437",1437,13,20,7,4,3,-1,-9,"Lose"
"750","1997_1143_1437",1997,138,"1997_1143",1143,"1997_1437",1437,5,12,7,4,3,-1,-1,"Win"
"751","1997_1234_1438",1997,136,"1997_1234",1234,"1997_1438",1438,8,6,-2,9,20,11,1,"Win"
"752","1997_1388_1448",1997,137,"1997_1388",1388,"1997_1448",1448,14,20,6,3,2,-1,-11,"Lose"
"753","1997_1390_1448",1997,139,"1997_1390",1390,"1997_1448",1448,6,9,3,3,2,-1,-3,"Win"
"754","1997_1400_1458",1997,137,"1997_1400",1400,"1997_1458",1458,10,10,0,7,20,13,-3,"Win"
"755","1997_1417_1462",1997,138,"1997_1417",1417,"1997_1462",1462,2,4,2,7,20,13,5,"Win"
"756","1997_1435_1462",1997,136,"1997_1435",1435,"1997_1462",1462,10,20,10,7,20,13,-3,"Lose"
"757","1998_1163_1192",1998,136,"1998_1163",1163,"1998_1192",1192,2,20,18,15,20,5,13,"Win"
"758","1998_1150_1227",1998,136,"1998_1150",1150,"1998_1227",1227,8,7,-1,9,20,11,1,"Win"
"759","1998_1112_1229",1998,138,"1998_1112",1112,"1998_1229",1229,1,4,3,9,11,2,8,"Win"
"760","1998_1163_1231",1998,138,"1998_1163",1163,"1998_1231",1231,2,20,18,7,8,1,5,"Win"
"761","1998_1181_1246",1998,146,"1998_1181",1181,"1998_1246",1246,1,2,1,2,1,-1,1,"Lose"
"762","1998_1228_1268",1998,138,"1998_1228",1228,"1998_1268",1268,5,6,1,4,5,1,-1,"Lose"
"763","1998_1112_1268",1998,143,"1998_1112",1112,"1998_1268",1268,1,4,3,4,5,1,3,"Win"
"764","1998_1172_1276",1998,137,"1998_1172",1172,"1998_1276",1276,14,20,6,3,20,17,-11,"Lose"
"765","1998_1185_1277",1998,136,"1998_1185",1185,"1998_1277",1277,13,20,7,4,20,16,-9,"Lose"
"766","1998_1116_1304",1998,136,"1998_1116",1116,"1998_1304",1304,6,20,14,11,20,9,5,"Win"
"767","1998_1139_1307",1998,137,"1998_1139",1139,"1998_1307",1307,13,14,1,4,3,-1,-9,"Lose"
"768","1998_1112_1311",1998,136,"1998_1112",1112,"1998_1311",1311,1,4,3,16,20,4,15,"Win"
"769","1998_1150_1314",1998,138,"1998_1150",1150,"1998_1314",1314,8,7,-1,1,1,0,-7,"Lose"
"770","1998_1163_1314",1998,145,"1998_1163",1163,"1998_1314",1314,2,20,18,1,1,0,-1,"Lose"
"771","1998_1298_1314",1998,136,"1998_1298",1298,"1998_1314",1314,16,15,-1,1,1,0,-15,"Lose"
"772","1998_1277_1314",1998,143,"1998_1277",1277,"1998_1314",1314,4,20,16,1,1,0,-3,"Lose"
"773","1998_1153_1319",1998,136,"1998_1153",1153,"1998_1319",1319,2,3,1,15,20,5,13,"Win"
"774","1998_1231_1328",1998,136,"1998_1231",1231,"1998_1328",1328,7,8,1,10,11,1,3,"Win"
"775","1998_1181_1329",1998,139,"1998_1181",1181,"1998_1329",1329,1,2,1,8,20,12,7,"Win"
"776","1998_1203_1329",1998,137,"1998_1203",1203,"1998_1329",1329,9,20,11,8,20,12,-1,"Lose"
"777","1998_1242_1341",1998,137,"1998_1242",1242,"1998_1341",1341,1,1,0,16,20,4,15,"Win"
"778","1998_1277_1343",1998,138,"1998_1277",1277,"1998_1343",1343,4,20,16,5,12,7,1,"Win"
"779","1998_1174_1345",1998,137,"1998_1174",1174,"1998_1345",1345,15,20,5,2,8,6,-13,"Lose"
"780","1998_1178_1345",1998,139,"1998_1178",1178,"1998_1345",1345,10,20,10,2,8,6,-8,"Lose"
"781","1998_1181_1347",1998,137,"1998_1181",1181,"1998_1347",1347,1,2,1,16,20,4,15,"Win"
"782","1998_1242_1348",1998,139,"1998_1242",1242,"1998_1348",1348,1,1,0,8,9,1,7,"Lose"
"783","1998_1293_1348",1998,137,"1998_1293",1293,"1998_1348",1348,9,15,6,8,9,1,-1,"Lose"
"784","1998_1246_1354",1998,137,"1998_1246",1246,"1998_1354",1354,2,1,-1,15,20,5,13,"Win"
"785","1998_1228_1375",1998,136,"1998_1228",1228,"1998_1375",1375,5,6,1,12,13,1,7,"Win"
"786","1998_1350_1376",1998,136,"1998_1350",1350,"1998_1376",1376,14,20,6,3,2,-1,-11,"Win"
"787","1998_1178_1385",1998,137,"1998_1178",1178,"1998_1385",1385,10,20,10,7,20,13,-3,"Win"
"788","1998_1269_1387",1998,137,"1998_1269",1269,"1998_1387",1387,7,11,4,10,20,10,3,"Lose"
"789","1998_1246_1387",1998,139,"1998_1246",1246,"1998_1387",1387,2,1,-1,10,20,10,8,"Win"
"790","1998_1348_1390",1998,146,"1998_1348",1348,"1998_1390",1390,8,9,1,3,6,3,-5,"Lose"
"791","1998_1345_1390",1998,144,"1998_1345",1345,"1998_1390",1390,2,8,6,3,6,3,1,"Lose"
"792","1998_1158_1390",1998,137,"1998_1158",1158,"1998_1390",1390,14,12,-2,3,6,3,-11,"Lose"
"793","1998_1246_1390",1998,152,"1998_1246",1246,"1998_1390",1390,2,1,-1,3,6,3,1,"Win"
"794","1998_1233_1393",1998,137,"1998_1233",1233,"1998_1393",1393,12,20,8,5,20,15,-7,"Lose"
"795","1998_1181_1393",1998,144,"1998_1181",1181,"1998_1393",1393,1,2,1,5,20,15,4,"Win"
"796","1998_1307_1393",1998,139,"1998_1307",1307,"1998_1393",1393,4,3,-1,5,20,15,1,"Lose"
"797","1998_1199_1395",1998,137,"1998_1199",1199,"1998_1395",1395,12,20,8,5,20,15,-7,"Win"
"798","1998_1229_1397",1998,136,"1998_1229",1229,"1998_1397",1397,9,11,2,8,20,12,-1,"Win"
"799","1998_1276_1417",1998,139,"1998_1276",1276,"1998_1417",1417,3,20,17,6,2,-4,3,"Lose"
"800","1998_1246_1417",1998,144,"1998_1246",1246,"1998_1417",1417,2,1,-1,6,2,-4,4,"Win"
"801","1998_1274_1417",1998,137,"1998_1274",1274,"1998_1417",1417,11,20,9,6,2,-4,-5,"Lose"
"802","1998_1343_1424",1998,136,"1998_1343",1343,"1998_1424",1424,5,12,7,12,20,8,7,"Win"
"803","1998_1112_1428",1998,145,"1998_1112",1112,"1998_1428",1428,1,4,3,3,2,-1,2,"Lose"
"804","1998_1314_1428",1998,152,"1998_1314",1314,"1998_1428",1428,1,1,0,3,2,-1,2,"Lose"
"805","1998_1116_1428",1998,138,"1998_1116",1116,"1998_1428",1428,6,20,14,3,2,-1,-3,"Lose"
"806","1998_1362_1428",1998,136,"1998_1362",1362,"1998_1428",1428,14,20,6,3,2,-1,-11,"Lose"
"807","1998_1246_1428",1998,154,"1998_1246",1246,"1998_1428",1428,2,1,-1,3,2,-1,1,"Win"
"808","1998_1268_1429",1998,136,"1998_1268",1268,"1998_1429",1429,4,5,1,13,20,7,9,"Win"
"809","1998_1279_1434",1998,137,"1998_1279",1279,"1998_1434",1434,4,8,4,13,12,-1,9,"Lose"
"810","1998_1348_1434",1998,144,"1998_1348",1348,"1998_1434",1434,8,9,1,13,12,-1,5,"Win"
"811","1998_1199_1434",1998,139,"1998_1199",1199,"1998_1434",1434,12,20,8,13,12,-1,1,"Lose"
"812","1998_1155_1444",1998,137,"1998_1155",1155,"1998_1444",1444,6,4,-2,11,20,9,5,"Lose"
"813","1998_1390_1444",1998,139,"1998_1390",1390,"1998_1444",1444,3,6,3,11,20,9,8,"Win"
"814","1998_1350_1449",1998,138,"1998_1350",1350,"1998_1449",1449,14,20,6,11,20,9,-3,"Lose"
"815","1998_1163_1449",1998,143,"1998_1163",1163,"1998_1449",1449,2,20,18,11,20,9,9,"Win"
"816","1998_1396_1452",1998,136,"1998_1396",1396,"1998_1452",1452,7,9,2,10,20,10,3,"Lose"
"817","1998_1153_1452",1998,138,"1998_1153",1153,"1998_1452",1452,2,3,1,10,20,10,8,"Lose"
"818","1998_1428_1452",1998,143,"1998_1428",1428,"1998_1452",1452,3,2,-1,10,20,10,7,"Win"
"819","1998_1449_1462",1998,136,"1998_1449",1449,"1998_1462",1462,11,20,9,6,7,1,-5,"Win"
"820","1999_1163_1181",1999,154,"1999_1163",1163,"1999_1181",1181,1,2,1,1,1,0,0,"Win"
"821","1999_1181_1197",1999,137,"1999_1181",1181,"1999_1197",1197,1,1,0,16,20,4,15,"Win"
"822","1999_1153_1206",1999,137,"1999_1153",1153,"1999_1206",1206,3,2,-1,14,20,6,11,"Win"
"823","1999_1163_1211",1999,145,"1999_1163",1163,"1999_1211",1211,1,2,1,10,20,10,9,"Win"
"824","1999_1196_1211",1999,143,"1999_1196",1196,"1999_1211",1211,6,20,14,10,20,10,4,"Lose"
"825","1999_1203_1231",1999,136,"1999_1203",1203,"1999_1231",1231,11,9,-2,6,7,1,-5,"Lose"
"826","1999_1116_1234",1999,138,"1999_1116",1116,"1999_1234",1234,4,6,2,5,20,15,1,"Lose"
"827","1999_1163_1234",1999,143,"1999_1163",1163,"1999_1234",1234,1,2,1,5,20,15,4,"Win"
"828","1999_1191_1242",1999,137,"1999_1191",1191,"1999_1242",1242,11,20,9,6,1,-5,-5,"Lose"
"829","1999_1242_1246",1999,139,"1999_1242",1242,"1999_1246",1246,6,1,-5,3,2,-1,-3,"Lose"
"830","1999_1166_1257",1999,136,"1999_1166",1166,"1999_1257",1257,10,20,10,7,20,13,-3,"Win"
"831","1999_1166_1268",1999,138,"1999_1166",1166,"1999_1268",1268,10,20,10,2,4,2,-8,"Lose"
"832","1999_1248_1274",1999,137,"1999_1248",1248,"1999_1274",1274,15,20,5,2,11,9,-13,"Lose"
"833","1999_1246_1275",1999,144,"1999_1246",1246,"1999_1275",1275,3,2,-1,10,20,10,7,"Win"
"834","1999_1246_1277",1999,146,"1999_1246",1246,"1999_1277",1277,3,2,-1,1,4,3,-2,"Lose"
"835","1999_1181_1277",1999,152,"1999_1181",1181,"1999_1277",1277,1,1,0,1,4,3,0,"Win"
"836","1999_1211_1278",1999,136,"1999_1211",1211,"1999_1278",1278,10,20,10,7,20,13,-3,"Win"
"837","1999_1277_1279",1999,139,"1999_1277",1277,"1999_1279",1279,1,4,3,9,4,-5,8,"Win"
"838","1999_1181_1283",1999,144,"1999_1181",1181,"1999_1283",1283,1,1,0,12,20,8,11,"Win"
"839","1999_1277_1291",1999,137,"1999_1277",1277,"1999_1291",1291,1,4,3,16,20,4,15,"Win"
"840","1999_1281_1307",1999,136,"1999_1281",1281,"1999_1307",1307,8,20,12,9,4,-5,1,"Lose"
"841","1999_1163_1307",1999,138,"1999_1163",1163,"1999_1307",1307,1,2,1,9,4,-5,8,"Win"
"842","1999_1246_1308",1999,137,"1999_1246",1246,"1999_1308",1308,3,2,-1,14,20,6,11,"Win"
"843","1999_1293_1326",1999,136,"1999_1293",1293,"1999_1326",1326,13,9,-4,4,20,16,-9,"Lose"
"844","1999_1178_1326",1999,138,"1999_1178",1178,"1999_1326",1326,12,10,-2,4,20,16,-8,"Lose"
"845","1999_1120_1326",1999,143,"1999_1120",1120,"1999_1326",1326,1,20,19,4,20,16,3,"Lose"
"846","1999_1163_1326",1999,152,"1999_1163",1163,"1999_1326",1326,1,2,1,4,20,16,3,"Win"
"847","1999_1277_1328",1999,144,"1999_1277",1277,"1999_1328",1328,1,4,3,13,10,-3,12,"Win"
"848","1999_1112_1328",1999,137,"1999_1112",1112,"1999_1328",1328,4,1,-3,13,10,-3,9,"Lose"
"849","1999_1150_1328",1999,139,"1999_1150",1150,"1999_1328",1328,5,8,3,13,10,-3,8,"Lose"
"850","1999_1120_1329",1999,138,"1999_1120",1120,"1999_1329",1329,1,20,19,9,8,-1,8,"Win"
"851","1999_1196_1335",1999,136,"1999_1196",1196,"1999_1335",1335,6,20,14,11,20,9,5,"Win"
"852","1999_1274_1345",1999,139,"1999_1274",1274,"1999_1345",1345,2,11,9,10,2,-8,8,"Lose"
"853","1999_1150_1348",1999,137,"1999_1150",1150,"1999_1348",1348,5,8,3,12,8,-4,7,"Win"
"854","1999_1116_1373",1999,136,"1999_1116",1116,"1999_1373",1373,4,6,2,13,20,7,9,"Win"
"855","1999_1326_1385",1999,145,"1999_1326",1326,"1999_1385",1385,4,20,16,3,7,4,-1,"Win"
"856","1999_1231_1385",1999,138,"1999_1231",1231,"1999_1385",1385,6,7,1,3,7,4,-3,"Lose"
"857","1999_1359_1385",1999,136,"1999_1359",1359,"1999_1385",1385,14,20,6,3,7,4,-11,"Lose"
"858","1999_1268_1385",1999,143,"1999_1268",1268,"1999_1385",1385,2,4,2,3,7,4,1,"Lose"
"859","1999_1108_1390",1999,136,"1999_1108",1108,"1999_1390",1390,15,20,5,2,3,1,-13,"Lose"
"860","1999_1211_1390",1999,138,"1999_1211",1211,"1999_1390",1390,10,20,10,2,3,1,-8,"Win"
"861","1999_1329_1393",1999,136,"1999_1329",1329,"1999_1393",1393,9,8,-1,8,5,-3,-1,"Win"
"862","1999_1153_1396",1999,139,"1999_1153",1153,"1999_1396",1396,3,2,-1,6,7,1,3,"Lose"
"863","1999_1181_1396",1999,146,"1999_1181",1181,"1999_1396",1396,1,1,0,6,7,1,5,"Win"
"864","1999_1245_1396",1999,137,"1999_1245",1245,"1999_1396",1396,11,20,9,6,7,1,-5,"Lose"
"865","1999_1345_1396",1999,144,"1999_1345",1345,"1999_1396",1396,10,2,-8,6,7,1,-4,"Lose"
"866","1999_1174_1397",1999,137,"1999_1174",1174,"1999_1397",1397,13,15,2,4,8,4,-9,"Lose"
"867","1999_1283_1397",1999,139,"1999_1283",1283,"1999_1397",1397,12,20,8,4,8,4,-8,"Win"
"868","1999_1345_1400",1999,137,"1999_1345",1345,"1999_1400",1400,10,2,-8,7,20,13,-3,"Win"
"869","1999_1158_1409",1999,137,"1999_1158",1158,"1999_1409",1409,8,14,6,9,20,11,1,"Lose"
"870","1999_1181_1409",1999,139,"1999_1181",1181,"1999_1409",1409,1,1,0,9,20,11,8,"Win"
"871","1999_1234_1412",1999,136,"1999_1234",1234,"1999_1412",1412,5,20,15,12,20,8,7,"Win"
"872","1999_1178_1417",1999,136,"1999_1178",1178,"1999_1417",1417,12,10,-2,5,6,1,-7,"Win"
"873","1999_1163_1427",1999,136,"1999_1163",1163,"1999_1427",1427,1,2,1,16,20,4,15,"Win"
"874","1999_1117_1428",1999,137,"1999_1117",1117,"1999_1428",1428,15,20,5,2,3,1,-13,"Lose"
"875","1999_1275_1428",1999,139,"1999_1275",1275,"1999_1428",1428,10,20,10,2,3,1,-8,"Win"
"876","1999_1268_1434",1999,136,"1999_1268",1268,"1999_1434",1434,2,4,2,15,13,-2,13,"Win"
"877","1999_1279_1437",1999,137,"1999_1279",1279,"1999_1437",1437,9,4,-5,8,20,12,-1,"Win"
"878","1999_1275_1449",1999,137,"1999_1275",1275,"1999_1449",1449,10,20,10,7,11,4,-3,"Win"
"879","1999_1196_1451",1999,138,"1999_1196",1196,"1999_1451",1451,6,20,14,14,20,6,8,"Win"
"880","1999_1314_1451",1999,136,"1999_1314",1314,"1999_1451",1451,3,1,-2,14,20,6,11,"Lose"
"881","1999_1120_1457",1999,136,"1999_1120",1120,"1999_1457",1457,1,20,19,16,20,4,15,"Win"
"882","1999_1283_1458",1999,137,"1999_1283",1283,"1999_1458",1458,12,20,8,5,20,15,-7,"Win"
"883","2000_1120_1166",2000,136,"2000_1120",1120,"2000_1166",1166,7,1,-6,10,10,0,3,"Win"
"884","2000_1139_1196",2000,137,"2000_1139",1139,"2000_1196",1196,12,20,8,5,6,1,-7,"Lose"
"885","2000_1181_1196",2000,144,"2000_1181",1181,"2000_1196",1196,1,1,0,5,6,1,4,"Lose"
"886","2000_1196_1228",2000,139,"2000_1196",1196,"2000_1228",1228,5,6,1,4,20,16,-1,"Win"
"887","2000_1120_1235",2000,138,"2000_1120",1120,"2000_1235",1235,7,1,-6,2,20,18,-5,"Lose"
"888","2000_1148_1235",2000,136,"2000_1148",1148,"2000_1235",1235,15,20,5,2,20,18,-13,"Lose"
"889","2000_1112_1238",2000,136,"2000_1112",1112,"2000_1238",1238,1,4,3,16,20,4,15,"Win"
"890","2000_1177_1242",2000,137,"2000_1177",1177,"2000_1242",1242,9,20,11,8,6,-2,-1,"Lose"
"891","2000_1181_1242",2000,139,"2000_1181",1181,"2000_1242",1242,1,1,0,8,6,-2,7,"Win"
"892","2000_1181_1249",2000,137,"2000_1181",1181,"2000_1249",1249,1,1,0,16,20,4,15,"Win"
"893","2000_1211_1257",2000,136,"2000_1211",1211,"2000_1257",1257,10,10,0,7,7,0,-3,"Win"
"894","2000_1233_1268",2000,136,"2000_1233",1233,"2000_1268",1268,14,20,6,3,2,-1,-11,"Lose"
"895","2000_1116_1274",2000,137,"2000_1116",1116,"2000_1274",1274,11,4,-7,6,2,-4,-5,"Lose"
"896","2000_1235_1277",2000,145,"2000_1235",1235,"2000_1277",1277,2,20,18,1,1,0,-1,"Lose"
"897","2000_1196_1277",2000,154,"2000_1196",1196,"2000_1277",1277,5,6,1,1,1,0,-4,"Lose"
"898","2000_1281_1314",2000,137,"2000_1281",1281,"2000_1314",1314,9,8,-1,8,3,-5,-1,"Lose"
"899","2000_1196_1314",2000,152,"2000_1196",1196,"2000_1314",1314,5,6,1,8,3,-5,3,"Win"
"900","2000_1111_1326",2000,137,"2000_1111",1111,"2000_1326",1326,14,20,6,3,4,1,-11,"Lose"
"901","2000_1274_1326",2000,139,"2000_1274",1274,"2000_1326",1326,6,2,-4,3,4,1,-3,"Win"
"902","2000_1196_1329",2000,146,"2000_1196",1196,"2000_1329",1329,5,6,1,3,9,6,-2,"Win"
"903","2000_1220_1329",2000,137,"2000_1220",1220,"2000_1329",1329,14,20,6,3,9,6,-11,"Lose"
"904","2000_1228_1335",2000,137,"2000_1228",1228,"2000_1335",1335,4,20,16,13,11,-2,9,"Win"
"905","2000_1231_1337",2000,137,"2000_1231",1231,"2000_1337",1337,6,6,0,11,20,9,5,"Lose"
"906","2000_1329_1337",2000,139,"2000_1329",1329,"2000_1337",1337,3,9,6,11,20,9,8,"Win"
"907","2000_1173_1345",2000,136,"2000_1173",1173,"2000_1345",1345,11,20,9,6,10,4,-5,"Lose"
"908","2000_1328_1345",2000,138,"2000_1328",1328,"2000_1345",1345,3,13,10,6,10,4,3,"Lose"
"909","2000_1211_1345",2000,143,"2000_1211",1211,"2000_1345",1345,10,10,0,6,10,4,-4,"Lose"
"910","2000_1261_1369",2000,136,"2000_1261",1261,"2000_1369",1369,4,20,16,13,20,7,9,"Win"
"911","2000_1329_1371",2000,144,"2000_1329",1329,"2000_1371",1371,3,9,6,10,20,10,7,"Win"
"912","2000_1332_1371",2000,137,"2000_1332",1332,"2000_1371",1371,7,20,13,10,20,10,3,"Lose"
"913","2000_1246_1382",2000,136,"2000_1246",1246,"2000_1382",1382,5,3,-2,12,20,8,7,"Win"
"914","2000_1319_1385",2000,136,"2000_1319",1319,"2000_1385",1385,15,20,5,2,3,1,-13,"Lose"
"915","2000_1211_1385",2000,138,"2000_1211",1211,"2000_1385",1385,10,10,0,2,3,1,-8,"Win"
"916","2000_1354_1390",2000,137,"2000_1354",1354,"2000_1390",1390,16,20,4,1,2,1,-15,"Lose"
"917","2000_1314_1390",2000,139,"2000_1314",1314,"2000_1390",1390,8,3,-5,1,2,1,-7,"Win"
"918","2000_1246_1393",2000,138,"2000_1246",1246,"2000_1393",1393,5,3,-2,4,8,4,-1,"Lose"
"919","2000_1277_1393",2000,143,"2000_1277",1277,"2000_1393",1393,1,1,0,4,8,4,3,"Win"
"920","2000_1359_1393",2000,136,"2000_1359",1359,"2000_1393",1393,13,14,1,4,8,4,-9,"Lose"
"921","2000_1248_1396",2000,137,"2000_1248",1248,"2000_1396",1396,15,15,0,2,6,4,-13,"Lose"
"922","2000_1371_1396",2000,139,"2000_1371",1371,"2000_1396",1396,10,20,10,2,6,4,-8,"Win"
"923","2000_1314_1397",2000,144,"2000_1314",1314,"2000_1397",1397,8,3,-5,4,4,0,-4,"Win"
"924","2000_1163_1397",2000,139,"2000_1163",1163,"2000_1397",1397,5,1,-4,4,4,0,-1,"Lose"
"925","2000_1232_1400",2000,136,"2000_1232",1232,"2000_1400",1400,12,20,8,5,7,2,-7,"Lose"
"926","2000_1261_1400",2000,138,"2000_1261",1261,"2000_1400",1400,4,20,16,5,7,2,1,"Win"
"927","2000_1314_1409",2000,146,"2000_1314",1314,"2000_1409",1409,8,3,-5,7,9,2,-1,"Win"
"928","2000_1274_1409",2000,144,"2000_1274",1274,"2000_1409",1409,6,2,-4,7,9,2,1,"Lose"
"929","2000_1153_1409",2000,139,"2000_1153",1153,"2000_1409",1409,2,3,1,7,9,2,5,"Lose"
"930","2000_1235_1417",2000,143,"2000_1235",1235,"2000_1417",1417,2,20,18,6,5,-1,4,"Win"
"931","2000_1123_1417",2000,136,"2000_1123",1123,"2000_1417",1417,11,20,9,6,5,-1,-5,"Lose"
"932","2000_1268_1417",2000,138,"2000_1268",1268,"2000_1417",1417,3,2,-1,6,5,-1,3,"Lose"
"933","2000_1397_1418",2000,137,"2000_1397",1397,"2000_1418",1418,4,4,0,13,20,7,9,"Win"
"934","2000_1153_1423",2000,137,"2000_1153",1153,"2000_1423",1423,2,3,1,15,20,5,13,"Win"
"935","2000_1409_1424",2000,137,"2000_1409",1409,"2000_1424",1424,7,9,2,10,20,10,3,"Win"
"936","2000_1277_1428",2000,138,"2000_1277",1277,"2000_1428",1428,1,1,0,8,2,-6,7,"Win"
"937","2000_1387_1428",2000,136,"2000_1387",1387,"2000_1428",1428,9,20,11,8,2,-6,-1,"Lose"
"938","2000_1163_1429",2000,137,"2000_1163",1163,"2000_1429",1429,5,1,-4,12,20,8,7,"Win"
"939","2000_1277_1434",2000,136,"2000_1277",1277,"2000_1434",1434,1,1,0,16,15,-1,15,"Win"
"940","2000_1328_1457",2000,136,"2000_1328",1328,"2000_1457",1457,3,13,10,14,16,2,11,"Win"
"941","2000_1345_1458",2000,145,"2000_1345",1345,"2000_1458",1458,6,10,4,8,5,-3,2,"Lose"
"942","2000_1261_1458",2000,143,"2000_1261",1261,"2000_1458",1458,4,20,16,8,5,-3,4,"Lose"
"943","2000_1277_1458",2000,152,"2000_1277",1277,"2000_1458",1458,1,1,0,8,5,-3,7,"Win"
"944","2000_1112_1458",2000,138,"2000_1112",1112,"2000_1458",1458,1,4,3,8,5,-3,7,"Lose"
"945","2000_1201_1458",2000,136,"2000_1201",1201,"2000_1458",1458,9,20,11,8,5,-3,-1,"Lose"
"946","2001_1112_1139",2001,139,"2001_1112",1112,"2001_1139",1139,2,1,-1,10,12,2,8,"Win"
"947","2001_1140_1153",2001,136,"2001_1140",1140,"2001_1153",1153,12,20,8,5,2,-3,-7,"Lose"
"948","2001_1112_1181",2001,154,"2001_1112",1112,"2001_1181",1181,2,1,-1,1,1,0,-1,"Lose"
"949","2001_1112_1183",2001,137,"2001_1112",1112,"2001_1183",1183,2,1,-1,15,20,5,13,"Win"
"950","2001_1143_1201",2001,137,"2001_1143",1143,"2001_1201",1201,8,20,12,9,9,0,1,"Lose"
"951","2001_1116_1207",2001,136,"2001_1116",1116,"2001_1207",1207,7,11,4,10,20,10,3,"Lose"
"952","2001_1207_1214",2001,138,"2001_1207",1207,"2001_1214",1214,10,20,10,15,20,5,5,"Win"
"953","2001_1112_1228",2001,146,"2001_1112",1112,"2001_1228",1228,2,1,-1,1,4,3,-1,"Win"
"954","2001_1150_1228",2001,139,"2001_1150",1150,"2001_1228",1228,9,20,11,1,4,3,-8,"Lose"
"955","2001_1211_1232",2001,139,"2001_1211",1211,"2001_1232",1232,12,10,-2,13,12,-1,1,"Win"
"956","2001_1166_1234",2001,136,"2001_1166",1166,"2001_1234",1234,10,10,0,7,20,13,-3,"Lose"
"957","2001_1214_1235",2001,136,"2001_1214",1214,"2001_1235",1235,15,20,5,2,2,0,-13,"Win"
"958","2001_1228_1242",2001,144,"2001_1228",1228,"2001_1242",1242,1,4,3,4,8,4,3,"Win"
"959","2001_1169_1242",2001,137,"2001_1169",1169,"2001_1242",1242,13,20,7,4,8,4,-9,"Lose"
"960","2001_1153_1245",2001,138,"2001_1153",1153,"2001_1245",1245,5,2,-3,13,20,7,8,"Win"
"961","2001_1231_1245",2001,136,"2001_1231",1231,"2001_1245",1245,4,6,2,13,20,7,9,"Lose"
"962","2001_1221_1246",2001,136,"2001_1221",1221,"2001_1246",1246,15,20,5,2,5,3,-13,"Lose"
"963","2001_1234_1246",2001,138,"2001_1234",1234,"2001_1246",1246,7,20,13,2,5,3,-5,"Lose"
