"","Var1","Var2","correlation","abs_cor"
"9288","TR_avg_diff_Team1","FGP_diff_Team2",-0.00496814437762876,0.00496814437762876
"4022","FTP_opp_Team2","FTA_avg_Team1",0.00491146889358955,0.00491146889358955
"10502","FTA_avg_Team1","FTP_opp_Team2",0.00491146889358955,0.00491146889358955
"7019","DR_avg_opp_Team2","PF_avg_opp_Team1",0.00488077592769059,0.00488077592769059
"11204","PF_avg_opp_Team1","DR_avg_opp_Team2",0.00488077592769059,0.00488077592769059
"6198","FTP_opp_Team2","AST_to_TO_Team1",0.00487323311185949,0.00487323311185949
"10518","AST_to_TO_Team1","FTP_opp_Team2",0.00487323311185949,0.00487323311185949
"3075","DR_avg_opp_Team2","FGP_diff_Team1",-0.00485353139736208,0.00485353139736208
"11175","FGP_diff_Team1","DR_avg_opp_Team2",-0.00485353139736208,0.00485353139736208
"4690","FGA_avg_Team2","OR_avg_opp_Team1",0.00482278087276533,0.00482278087276533
"8875","OR_avg_opp_Team1","FGA_avg_Team2",0.00482278087276533,0.00482278087276533
"2991","PF_opp_diff","FGP_opp_Team1",-0.00480986474797159,0.00480986474797159
"18246","FGP_opp_Team1","PF_opp_diff",-0.00480986474797159,0.00480986474797159
"1995","TO_avg_opp_Team2","Overtime_won_prob_Team1",0.00479257690973931,0.00479257690973931
"12255","Overtime_won_prob_Team1","TO_avg_opp_Team2",0.00479257690973931,0.00479257690973931
"6204","TR_avg_Team2","AST_to_TO_Team1",-0.00478879194451339,0.00478879194451339
"11334","AST_to_TO_Team1","TR_avg_Team2",-0.00478879194451339,0.00478879194451339
"5909","Overtime_won_prob_Team2","TO_avg_Team1",-0.0047848088450017,0.0047848088450017
"8204","TO_avg_Team1","Overtime_won_prob_Team2",-0.0047848088450017,0.0047848088450017
"5806","STL_avg_Team2","AST_avg_opp_Team1",0.00478398925633373,0.00478398925633373
"12691","AST_avg_opp_Team1","STL_avg_Team2",0.00478398925633373,0.00478398925633373
"4557","FGP_diff_Team2","OR_avg_Team1",0.00477259892687535,0.00477259892687535
"9282","OR_avg_Team1","FGP_diff_Team2",0.00477259892687535,0.00477259892687535
"9893","Score_avg_diff","FGP3_opp_Team2",0.00475946317140649,0.00475946317140649
"13673","FGP3_opp_Team2","Score_avg_diff",0.00475946317140649,0.00475946317140649
"4186","Away_won_prob_diff","FTP_Team1",0.00475870592844819,0.00475870592844819
"14311","FTP_Team1","Away_won_prob_diff",0.00475870592844819,0.00475870592844819
"4685","Overtime_won_prob_Team2","OR_avg_opp_Team1",-0.00475467672028787,0.00475467672028787
"8195","OR_avg_opp_Team1","Overtime_won_prob_Team2",-0.00475467672028787,0.00475467672028787
"15772","STL_to_TO_diff","FTP_diff_diff",-0.00475422978711565,0.00475422978711565
"17932","FTP_diff_diff","STL_to_TO_diff",-0.00475422978711565,0.00475422978711565
"2948","AST_to_TO_Team2","FGP_opp_Team1",-0.00474677494907784,0.00474677494907784
"12398","FGP_opp_Team1","AST_to_TO_Team2",-0.00474677494907784,0.00474677494907784
"6751","OR_percent_Team2","BLK_avg_Team1",-0.00474438484484221,0.00474438484484221
"11746","BLK_avg_Team1","OR_percent_Team2",-0.00474438484484221,0.00474438484484221
"9627","Neutral_won_prob_diff","FGA3_avg_Team2",0.00473731845636531,0.00473731845636531
"14487","FGA3_avg_Team2","Neutral_won_prob_diff",0.00473731845636531,0.00473731845636531
"1287","Away_won_prob_Team2","Winning_percent_Team1",0.00472068385937322,0.00472068385937322
"8442","Winning_percent_Team1","Away_won_prob_Team2",0.00472068385937322,0.00472068385937322
"2838","OR_opp_diff","FGP_Team1",-0.00469353011377344,0.00469353011377344
"15933","FGP_Team1","OR_opp_diff",-0.00469353011377344,0.00469353011377344
"1151","Away_won_prob_Team2","Games_won_Team1",0.00464672877012205,0.00464672877012205
"8441","Games_won_Team1","Away_won_prob_Team2",0.00464672877012205,0.00464672877012205
"5641","FGM_avg_Team2","AST_avg_Team1",0.00463987538494946,0.00463987538494946
"8746","AST_avg_Team1","FGM_avg_Team2",0.00463987538494946,0.00463987538494946
"694","Overtime_Team1","Seed_Diff_Team2",0.00463964802502812,0.00463964802502812
"1774","Seed_Diff_Team2","Overtime_Team1",0.00463964802502812,0.00463964802502812
"1832","Neutral_won_prob_Team2","Overtime_Team1",-0.00462689869253395,0.00462689869253395
"8582","Overtime_Team1","Neutral_won_prob_Team2",-0.00462689869253395,0.00462689869253395
"5239","FGA3_avg_Team2","TR_avg_opp_Team1",-0.00462597064925225,0.00462597064925225
"9559","TR_avg_opp_Team1","FGA3_avg_Team2",-0.00462597064925225,0.00462597064925225
"1699","FGP_Team2","Score_avg_diff_Team1",-0.00461909820951145,0.00461909820951145
"8989","Score_avg_diff_Team1","FGP_Team2",-0.00461909820951145,0.00461909820951145
"4176","BLK_avg_Team2","FTP_Team1",0.00460007964687811,0.00460007964687811
"12951","FTP_Team1","BLK_avg_Team2",0.00460007964687811,0.00460007964687811
"2928","FGP3_Team2","FGP_opp_Team1",0.00454352699806311,0.00454352699806311
"9678","FGP_opp_Team1","FGP3_Team2",0.00454352699806311,0.00454352699806311
"2916","Overtime_Team2","FGP_opp_Team1",-0.00452102384851503,0.00452102384851503
"8046","FGP_opp_Team1","Overtime_Team2",-0.00452102384851503,0.00452102384851503
"2110","FGM3_avg_Team2","Home_won_prob_Team1",0.0044756178885022,0.0044756178885022
"9400","Home_won_prob_Team1","FGM3_avg_Team2",0.0044756178885022,0.0044756178885022
"11966","PF_diff","AST_avg_Team2",-0.00447463959689306,0.00447463959689306
"18176","AST_avg_Team2","PF_diff",-0.00447463959689306,0.00447463959689306
"4484","STL_to_TO_diff","FTP_diff_Team1",0.00443860297374709,0.00443860297374709
"17849","FTP_diff_Team1","STL_to_TO_diff",0.00443860297374709,0.00443860297374709
"1283","Score_avg_diff_Team2","Winning_percent_Team1",-0.00441931402656295,0.00441931402656295
"7898","Winning_percent_Team1","Score_avg_diff_Team2",-0.00441931402656295,0.00441931402656295
"3804","STL_to_TO_diff","FGP3_diff_Team1",-0.00441788807198568,0.00441788807198568
"17844","FGP3_diff_Team1","STL_to_TO_diff",-0.00441788807198568,0.00441788807198568
"2671","OR_percent_Team2","FGA_avg_Team1",0.00441426017522717,0.00441426017522717
"11716","FGA_avg_Team1","OR_percent_Team2",0.00441426017522717,0.00441426017522717
"13049","AST_to_TO_diff","BLK_avg_Team2",-0.00440677584619447,0.00440677584619447
"17504","BLK_avg_Team2","AST_to_TO_diff",-0.00440677584619447,0.00440677584619447
"9900","FGP_diff","FGP3_opp_Team2",-0.00440592353729201,0.00440592353729201
"14625","FGP3_opp_Team2","FGP_diff",-0.00440592353729201,0.00440592353729201
"4696","FGP3_Team2","OR_avg_opp_Team1",-0.0044037087750313,0.0044037087750313
"9691","OR_avg_opp_Team1","FGP3_Team2",-0.0044037087750313,0.0044037087750313
"4429","FTP_Team2","FTP_diff_Team1",0.00440085896650835,0.00440085896650835
"10369","FTP_diff_Team1","FTP_Team2",0.00440085896650835,0.00440085896650835
"742","Home_won_prob_Team2","Seed_Diff_Team2",-0.00439726941385297,0.00439726941385297
"8302","Seed_Diff_Team2","Home_won_prob_Team2",-0.00439726941385297,0.00439726941385297
"14687","PF_opp_diff","FGP_diff",-0.00439307080491207,0.00439307080491207
"18332","FGP_diff","PF_opp_diff",-0.00439307080491207,0.00439307080491207
"2694","FGP_diff_diff","FGA_avg_Team1",0.00435445548149961,0.00435445548149961
"14844","FGA_avg_Team1","FGP_diff_diff",0.00435445548149961,0.00435445548149961
"61","Overtime_won_prob_Team2","Seed_num_Team1",0.00435421860837058,0.00435421860837058
"8161","Seed_num_Team1","Overtime_won_prob_Team2",0.00435421860837058,0.00435421860837058
"3429","FTM_avg_Team1","FGP3_Team1",0.00434006736337497,0.00434006736337497
"3834","FGP3_Team1","FTM_avg_Team1",0.00434006736337497,0.00434006736337497
"2941","TR_avg_opp_Team2","FGP_opp_Team1",0.00432954887083458,0.00432954887083458
"11446","FGP_opp_Team1","TR_avg_opp_Team2",0.00432954887083458,0.00432954887083458
"10988","FGP_diff","OR_avg_opp_Team2",-0.00431226022657467,0.00431226022657467
"14633","OR_avg_opp_Team2","FGP_diff",-0.00431226022657467,0.00431226022657467
"709","FTM_avg_Team1","Seed_Diff_Team2",-0.00431118064116892,0.00431118064116892
"3814","Seed_Diff_Team2","FTM_avg_Team1",-0.00431118064116892,0.00431118064116892
"2023","DR_diff","Overtime_won_prob_Team1",0.00430480486304619,0.00430480486304619
"16063","Overtime_won_prob_Team1","DR_diff",0.00430480486304619,0.00430480486304619
"3222","STL_avg_Team2","FGM3_avg_Team1",-0.00429369201364644,0.00429369201364644
"12672","FGM3_avg_Team1","STL_avg_Team2",-0.00429369201364644,0.00429369201364644
"4560","FGP3_Team2","OR_avg_Team1",-0.00427015005889065,0.00427015005889065
"9690","OR_avg_Team1","FGP3_Team2",-0.00427015005889065,0.00427015005889065
"1724","AST_to_TO_Team2","Score_avg_diff_Team1",-0.00425045636282715,0.00425045636282715
"12389","Score_avg_diff_Team1","AST_to_TO_Team2",-0.00425045636282715,0.00425045636282715
"3108","FTP_diff_diff","FGP_diff_Team1",0.00424846055508174,0.00424846055508174
"15663","FGP_diff_Team1","FTP_diff_diff",0.00424846055508174,0.00424846055508174
"2545","PF_avg_Team2","FGM_avg_Team1",-0.00422334468299002,0.00422334468299002
"13075","FGM_avg_Team1","PF_avg_Team2",-0.00422334468299002,0.00422334468299002
"1444","TR_avg_Team2","Score_avg_Team1",0.00421426672691453,0.00421426672691453
"11299","Score_avg_Team1","TR_avg_Team2",0.00421426672691453,0.00421426672691453
"3084","AST_to_TO_Team2","FGP_diff_Team1",-0.00420701788159371,0.00420701788159371
"12399","FGP_diff_Team1","AST_to_TO_Team2",-0.00420701788159371,0.00420701788159371
"3900","AST_to_TO_Team2","FTM_avg_Team1",0.00418281270565627,0.00418281270565627
"12405","FTM_avg_Team1","AST_to_TO_Team2",0.00418281270565627,0.00418281270565627
"8144","DR_opp_diff","Overtime_Team2",0.00417368554754026,0.00417368554754026
"16244","Overtime_Team2","DR_opp_diff",0.00417368554754026,0.00417368554754026
"2394","DR_avg_Team2","Neutral_won_prob_Team1",0.00416380910581761,0.00416380910581761
"11034","Neutral_won_prob_Team1","DR_avg_Team2",0.00416380910581761,0.00416380910581761
"9502","OR_opp_diff","FGM3_avg_Team2",0.00415373657243001,0.00415373657243001
"15982","FGM3_avg_Team2","OR_opp_diff",0.00415373657243001,0.00415373657243001
"10288","AST_avg_Team2","FTA_avg_Team2",-0.00415333468720101,0.00415333468720101
"11908","FTA_avg_Team2","AST_avg_Team2",-0.00415333468720101,0.00415333468720101
"2446","PF_diff","Neutral_won_prob_Team1",-0.00415257535658347,0.00415257535658347
"18106","Neutral_won_prob_Team1","PF_diff",-0.00415257535658347,0.00415257535658347
"2374","Home_won_prob_Team2","Neutral_won_prob_Team1",0.00414374674666703,0.00414374674666703
"8314","Neutral_won_prob_Team1","Home_won_prob_Team2",0.00414374674666703,0.00414374674666703
"4424","FGP3_Team2","FTP_diff_Team1",-0.00413951055898653,0.00413951055898653
"9689","FTP_diff_Team1","FGP3_Team2",-0.00413951055898653,0.00413951055898653
"2940","TR_avg_Team2","FGP_opp_Team1",-0.0041301300547174,0.0041301300547174
"11310","FGP_opp_Team1","TR_avg_Team2",-0.0041301300547174,0.0041301300547174
"6606","FTP_opp_Team2","STL_to_TO_Team1",0.00410080384107424,0.00410080384107424
"10521","STL_to_TO_Team1","FTP_opp_Team2",0.00410080384107424,0.00410080384107424
"1988","TR_avg_Team2","Overtime_won_prob_Team1",-0.00409871275809128,0.00409871275809128
"11303","Overtime_won_prob_Team1","TR_avg_Team2",-0.00409871275809128,0.00409871275809128
"3459","Score_avg_diff_Team2","FGP3_Team1",-0.00409148173298968,0.00409148173298968
"7914","FGP3_Team1","Score_avg_diff_Team2",-0.00409148173298968,0.00409148173298968
"6620","AST_to_TO_Team2","STL_to_TO_Team1",0.00407161895866484,0.00407161895866484
"12425","STL_to_TO_Team1","AST_to_TO_Team2",0.00407161895866484,0.00407161895866484
"3731","Score_avg_diff_Team2","FGP3_diff_Team1",-0.00406888798223482,0.00406888798223482
"7916","FGP3_diff_Team1","Score_avg_diff_Team2",-0.00406888798223482,0.00406888798223482
"4826","FGA_avg_Team2","DR_avg_Team1",0.00406730649829866,0.00406730649829866
"8876","DR_avg_Team1","FGA_avg_Team2",0.00406730649829866,0.00406730649829866
"2118","FTP_opp_Team2","Home_won_prob_Team1",0.00406697949967634,0.00406697949967634
"10488","Home_won_prob_Team1","FTP_opp_Team2",0.00406697949967634,0.00406697949967634
"3200","FGP3_Team2","FGM3_avg_Team1",0.00406308026899436,0.00406308026899436
"9680","FGM3_avg_Team1","FGP3_Team2",0.00406308026899436,0.00406308026899436
"7027","TO_avg_opp_Team2","PF_avg_opp_Team1",-0.00405090688951775,0.00405090688951775
"12292","PF_avg_opp_Team1","TO_avg_opp_Team2",-0.00405090688951775,0.00405090688951775
"1020","FGP_opp_Team2","Games_Team1",-0.00404808021851923,0.00404808021851923
"9120","Games_Team1","FGP_opp_Team2",-0.00404808021851923,0.00404808021851923
"12617","Home_won_prob_diff","AST_to_SCORE_Team2",0.00403924426678989,0.00403924426678989
"14237","AST_to_SCORE_Team2","Home_won_prob_diff",0.00403924426678989,0.00403924426678989
"288","Home_won_prob_Team1","Seed_Diff_Team1",0.00403517285506364,0.00403517285506364
"2043","Seed_Diff_Team1","Home_won_prob_Team1",0.00403517285506364,0.00403517285506364
"1819","PF_avg_Team1","Overtime_Team1",-0.00402564614250894,0.00402564614250894
"6814","Overtime_Team1","PF_avg_Team1",-0.00402564614250894,0.00402564614250894
"1450","TO_avg_Team2","Score_avg_Team1",0.00402177377584563,0.00402177377584563
"12115","Score_avg_Team1","TO_avg_Team2",0.00402177377584563,0.00402177377584563
"12347","Neutral_won_prob_diff","TO_avg_opp_Team2",0.00402054740465513,0.00402054740465513
"14507","TO_avg_opp_Team2","Neutral_won_prob_diff",0.00402054740465513,0.00402054740465513
"230","STL_avg_Team2","Seed_Pre_Team1",-0.00401170077539564,0.00401170077539564
"12650","Seed_Pre_Team1","STL_avg_Team2",-0.00401170077539564,0.00401170077539564
"12087","DR_diff","AST_avg_opp_Team2",0.00398001392039361,0.00398001392039361
"16137","AST_avg_opp_Team2","DR_diff",0.00398001392039361,0.00398001392039361
"747","FGP_Team2","Seed_Diff_Team2",0.00397388276725471,0.00397388276725471
"8982","Seed_Diff_Team2","FGP_Team2",0.00397388276725471,0.00397388276725471
"1575","FTP_diff_Team2","Score_avg_opp_Team1",0.00395619649315394,0.00395619649315394
"10620","Score_avg_opp_Team1","FTP_diff_Team2",0.00395619649315394,0.00395619649315394
"10592","DR_opp_diff","FTP_opp_Team2",0.00394956852417387,0.00394956852417387
"16262","FTP_opp_Team2","DR_opp_diff",0.00394956852417387,0.00394956852417387
"7160","AST_avg_Team2","EFF_Team1",-0.00393767146869151,0.00393767146869151
"11885","EFF_Team1","AST_avg_Team2",-0.00393767146869151,0.00393767146869151
"1565","FGP_diff_Team2","Score_avg_opp_Team1",-0.003901268303148,0.003901268303148
"9260","Score_avg_opp_Team1","FGP_diff_Team2",-0.003901268303148,0.003901268303148
"1788","FGA_avg_Team1","Overtime_Team1",0.00386309455356266,0.00386309455356266
"2598","Overtime_Team1","FGA_avg_Team1",0.00386309455356266,0.00386309455356266
"5774","Home_won_prob_Team2","AST_avg_opp_Team1",0.0038327622143407,0.0038327622143407
"8339","AST_avg_opp_Team1","Home_won_prob_Team2",0.0038327622143407,0.0038327622143407
"16305","TR_diff","DR_opp_diff",-0.00382617492190739,0.00382617492190739
"16440","DR_opp_diff","TR_diff",-0.00382617492190739,0.00382617492190739
"3196","FGP_opp_Team2","FGM3_avg_Team1",-0.00379223228901313,0.00379223228901313
"9136","FGM3_avg_Team1","FGP_opp_Team2",-0.00379223228901313,0.00379223228901313
"7885","BLK_diff","Score_avg_opp_Team2",0.00379201975539786,0.00379201975539786
"18010","Score_avg_opp_Team2","BLK_diff",0.00379201975539786,0.00379201975539786
"2275","EFF_Team2","Away_won_prob_Team1",-0.00379094439246493,0.00379094439246493
"13345","Away_won_prob_Team1","EFF_Team2",-0.00379094439246493,0.00379094439246493
"11944","FGP3_opp_diff","AST_avg_Team2",0.00378772853475571,0.00378772853475571
"15184","AST_avg_Team2","FGP3_opp_diff",0.00378772853475571,0.00378772853475571
"16174","AST_opp_diff","DR_diff",-0.00378639476023867,0.00378639476023867
"17119","DR_diff","AST_opp_diff",-0.00378639476023867,0.00378639476023867
"8235","FTM_avg_Team2","Overtime_won_prob_Team2",0.00377518511818026,0.00377518511818026
"10125","Overtime_won_prob_Team2","FTM_avg_Team2",0.00377518511818026,0.00377518511818026
"1696","Neutral_won_prob_Team2","Score_avg_diff_Team1",0.00374636962694717,0.00374636962694717
"8581","Score_avg_diff_Team1","Neutral_won_prob_Team2",0.00374636962694717,0.00374636962694717
"1588","AST_to_TO_Team2","Score_avg_opp_Team1",0.00374025719884773,0.00374025719884773
"12388","Score_avg_opp_Team1","AST_to_TO_Team2",0.00374025719884773,0.00374025719884773
"3763","TO_avg_opp_Team2","FGP3_diff_Team1",0.00370484245719226,0.00370484245719226
"12268","FGP3_diff_Team1","TO_avg_opp_Team2",0.00370484245719226,0.00370484245719226
"8816","FGP3_opp_diff","FGM_avg_Team2",0.00369703516129846,0.00369703516129846
"15161","FGM_avg_Team2","FGP3_opp_diff",0.00369703516129846,0.00369703516129846
"3614","FTP_opp_Team2","FGP3_opp_Team1",0.00368004277189089,0.00368004277189089
"10499","FGP3_opp_Team1","FTP_opp_Team2",0.00368004277189089,0.00368004277189089
"1464","Overtime_won_prob_diff","Score_avg_Team1",-0.00367913801373824,0.00367913801373824
"14019","Score_avg_Team1","Overtime_won_prob_diff",-0.00367913801373824,0.00367913801373824
"4011","FGP_Team2","FTA_avg_Team1",-0.00367332528930629,0.00367332528930629
"9006","FTA_avg_Team1","FGP_Team2",-0.00367332528930629,0.00367332528930629
"1902","PF_diff","Overtime_Team1",-0.00366662596034228,0.00366662596034228
"18102","Overtime_Team1","PF_diff",-0.00366662596034228,0.00366662596034228
"2028","OR_percent_diff","Overtime_won_prob_Team1",0.00366370748300154,0.00366370748300154
"16743","Overtime_won_prob_Team1","OR_percent_diff",0.00366370748300154,0.00366370748300154
"6450","Score_avg_opp_Team2","STL_avg_Team1",0.00366311480910763,0.00366311480910763
"7800","STL_avg_Team1","Score_avg_opp_Team2",0.00366311480910763,0.00366311480910763
"4168","AST_avg_Team2","FTP_Team1",-0.00365378649556529,0.00365378649556529
"11863","FTP_Team1","AST_avg_Team2",-0.00365378649556529,0.00365378649556529
"3359","STL_to_TO_Team2","FGA3_avg_Team1",-0.00365220748870178,0.00365220748870178
"12809","FGA3_avg_Team1","STL_to_TO_Team2",-0.00365220748870178,0.00365220748870178
"6093","FGP_opp_diff","TO_avg_opp_Team1",-0.00364015776387843,0.00364015776387843
"14733","TO_avg_opp_Team1","FGP_opp_diff",-0.00364015776387843,0.00364015776387843
"1423","Away_won_prob_Team2","Score_avg_Team1",0.00363513575695837,0.00363513575695837
"8443","Score_avg_Team1","Away_won_prob_Team2",0.00363513575695837,0.00363513575695837
"4568","OR_avg_Team2","OR_avg_Team1",0.00363466001069919,0.00363466001069919
"10778","OR_avg_Team1","OR_avg_Team2",0.00363466001069919,0.00363466001069919
"8274","FTP_diff","Overtime_won_prob_Team2",0.00363450999868957,0.00363450999868957
"15429","Overtime_won_prob_Team2","FTP_diff",0.00363450999868957,0.00363450999868957
"10012","TR_avg_Team2","FGP3_diff_Team2",0.00363357645788494,0.00363357645788494
"11362","FGP3_diff_Team2","TR_avg_Team2",0.00363357645788494,0.00363357645788494
"3734","Home_won_prob_Team2","FGP3_diff_Team1",-0.00361817645067247,0.00361817645067247
"8324","FGP3_diff_Team1","Home_won_prob_Team2",-0.00361817645067247,0.00361817645067247
"5703","TO_diff","AST_avg_Team1",-0.00361194822014246,0.00361194822014246
"17178","AST_avg_Team1","TO_diff",-0.00361194822014246,0.00361194822014246
"1448","AST_avg_Team2","Score_avg_Team1",-0.00360313377084145,0.00360313377084145
"11843","Score_avg_Team1","AST_avg_Team2",-0.00360313377084145,0.00360313377084145
"9916","OR_percent_diff","FGP3_opp_Team2",-0.00358901898004261,0.00358901898004261
"16801","FGP3_opp_Team2","OR_percent_diff",-0.00358901898004261,0.00358901898004261
"6731","FGP_Team2","BLK_avg_Team1",-0.0035742389278097,0.0035742389278097
"9026","BLK_avg_Team1","FGP_Team2",-0.0035742389278097,0.0035742389278097
"6464","FGP3_Team2","STL_avg_Team1",0.00355961126589223,0.00355961126589223
"9704","STL_avg_Team1","FGP3_Team2",0.00355961126589223,0.00355961126589223
"13302","FGP_diff_diff","PF_avg_opp_Team2",0.00354931408206506,0.00354931408206506
"14922","PF_avg_opp_Team2","FGP_diff_diff",0.00354931408206506,0.00354931408206506
"4345","AST_to_TO_diff","FTP_opp_Team1",-0.00353029195687605,0.00353029195687605
"17440","FTP_opp_Team1","AST_to_TO_diff",-0.00353029195687605,0.00353029195687605
"3606","FGM3_avg_Team2","FGP3_opp_Team1",0.00352498743755044,0.00352498743755044
"9411","FGP3_opp_Team1","FGM3_avg_Team2",0.00352498743755044,0.00352498743755044
"4007","Away_won_prob_Team2","FTA_avg_Team1",0.0035137288163379,0.0035137288163379
"8462","FTA_avg_Team1","Away_won_prob_Team2",0.0035137288163379,0.0035137288163379
"396","OR_percent_diff","Seed_Diff_Team1",-0.00350830455962668,0.00350830455962668
"16731","Seed_Diff_Team1","OR_percent_diff",-0.00350830455962668,0.00350830455962668
"3582","AST_to_TO_Team1","FGP3_opp_Team1",0.0035020905782903,0.0035020905782903
"6147","FGP3_opp_Team1","AST_to_TO_Team1",0.0035020905782903,0.0035020905782903
"4471","DR_diff","FTP_diff_Team1",-0.00349349441604627,0.00349349441604627
"16081","FTP_diff_Team1","DR_diff",-0.00349349441604627,0.00349349441604627
"2798","FTP_opp_Team2","FGP_Team1",0.00347794172630741,0.00347794172630741
"10493","FGP_Team1","FTP_opp_Team2",0.00347794172630741,0.00347794172630741
"3191","Away_won_prob_Team2","FGM3_avg_Team1",-0.00344722181626165,0.00344722181626165
"8456","FGM3_avg_Team1","Away_won_prob_Team2",-0.00344722181626165,0.00344722181626165
"142","Seed_Diff_Team2","Seed_Pre_Team1",0.00344666364351873,0.00344666364351873
"682","Seed_Pre_Team1","Seed_Diff_Team2",0.00344666364351873,0.00344666364351873
"7009","FGP3_opp_Team2","PF_avg_opp_Team1",0.00344153658153938,0.00344153658153938
"9844","PF_avg_opp_Team1","FGP3_opp_Team2",0.00344153658153938,0.00344153658153938
"7163","TO_avg_opp_Team2","EFF_Team1",0.0034172671727697,0.0034172671727697
"12293","EFF_Team1","TO_avg_opp_Team2",0.0034172671727697,0.0034172671727697
"6060","FTA_avg_Team2","TO_avg_opp_Team1",0.00336774610869448,0.00336774610869448
"10245","TO_avg_opp_Team1","FTA_avg_Team2",0.00336774610869448,0.00336774610869448
"5013","OR_diff","DR_avg_opp_Team1",0.00335064268481236,0.00335064268481236
"15813","DR_avg_opp_Team1","OR_diff",0.00335064268481236,0.00335064268481236
"7604","OR_percent_diff","Winning_percent_Team2",-0.00334790932005611,0.00334790932005611
"16784","Winning_percent_Team2","OR_percent_diff",-0.00334790932005611,0.00334790932005611
"5363","Score_avg_diff_Team2","TR_avg_diff_Team1",-0.00334523666817158,0.00334523666817158
"7928","TR_avg_diff_Team1","Score_avg_diff_Team2",-0.00334523666817158,0.00334523666817158
"1313","AST_avg_opp_Team2","Winning_percent_Team1",0.00333052611676437,0.00333052611676437
"11978","Winning_percent_Team1","AST_avg_opp_Team2",0.00333052611676437,0.00333052611676437
"14532","FTP_diff_diff","Neutral_won_prob_diff",-0.0033238762636223,0.0033238762636223
"15747","Neutral_won_prob_diff","FTP_diff_diff",-0.0033238762636223,0.0033238762636223
"12097","AST_to_TO_diff","AST_avg_opp_Team2",0.00332007673349621,0.00332007673349621
"17497","AST_avg_opp_Team2","AST_to_TO_diff",0.00332007673349621,0.00332007673349621
"7135","Away_won_prob_Team2","EFF_Team1",-0.00329790202840517,0.00329790202840517
"8485","EFF_Team1","Away_won_prob_Team2",-0.00329790202840517,0.00329790202840517
"8101","FTP_Team2","Overtime_Team2",-0.00326994012603971,0.00326994012603971
"10396","Overtime_Team2","FTP_Team2",-0.00326994012603971,0.00326994012603971
"1924","FGA_avg_Team1","Overtime_won_prob_Team1",0.00325421415798303,0.00325421415798303
"2599","Overtime_won_prob_Team1","FGA_avg_Team1",0.00325421415798303,0.00325421415798303
"16450","AST_to_SCORE_diff","TR_diff",-0.00325293729722857,0.00325293729722857
"17665","TR_diff","AST_to_SCORE_diff",-0.00325293729722857,0.00325293729722857
"2835","FTP_opp_diff","FGP_Team1",-0.00325139320979887,0.00325139320979887
"15525","FGP_Team1","FTP_opp_diff",-0.00325139320979887,0.00325139320979887
"5674","PF_avg_opp_Team2","AST_avg_Team1",-0.00324960939032676,0.00324960939032676
"13234","AST_avg_Team1","PF_avg_opp_Team2",-0.00324960939032676,0.00324960939032676
"5777","FGM_avg_Team2","AST_avg_opp_Team1",0.00324118529955038,0.00324118529955038
"8747","AST_avg_opp_Team1","FGM_avg_Team2",0.00324118529955038,0.00324118529955038
"2129","AST_avg_opp_Team2","Home_won_prob_Team1",-0.00323764841718163,0.00323764841718163
"11984","Home_won_prob_Team1","AST_avg_opp_Team2",-0.00323764841718163,0.00323764841718163
"10316","FTP_diff_diff","FTA_avg_Team2",0.00323468641024238,0.00323468641024238
"15716","FTA_avg_Team2","FTP_diff_diff",0.00323468641024238,0.00323468641024238
"6322","FGA_avg_Team2","AST_to_SCORE_Team1",0.00322644820464314,0.00322644820464314
"8887","AST_to_SCORE_Team1","FGA_avg_Team2",0.00322644820464314,0.00322644820464314
"3322","Score_avg_opp_Team2","FGA3_avg_Team1",0.00321757638734431,0.00321757638734431
"7777","FGA3_avg_Team1","Score_avg_opp_Team2",0.00321757638734431,0.00321757638734431
"8824","DR_opp_diff","FGM_avg_Team2",0.00321434051557535,0.00321434051557535
"16249","FGM_avg_Team2","DR_opp_diff",0.00321434051557535,0.00321434051557535
"3881","FGP3_opp_Team2","FTM_avg_Team1",-0.00320384744443757,0.00320384744443757
"9821","FTM_avg_Team1","FGP3_opp_Team2",-0.00320384744443757,0.00320384744443757
"6333","FTP_Team2","AST_to_SCORE_Team1",0.00319495698352493,0.00319495698352493
"10383","AST_to_SCORE_Team1","FTP_Team2",0.00319495698352493,0.00319495698352493
"7188","FTP_diff_diff","EFF_Team1",-0.00319470527195981,0.00319470527195981
"15693","EFF_Team1","FTP_diff_diff",-0.00319470527195981,0.00319470527195981
"1068","FTP_diff_diff","Games_Team1",0.00318406844055686,0.00318406844055686
"15648","Games_Team1","FTP_diff_diff",0.00318406844055686,0.00318406844055686
"3867","Score_avg_diff_Team2","FTM_avg_Team1",-0.00318292712887892,0.00318292712887892
"7917","FTM_avg_Team1","Score_avg_diff_Team2",-0.00318292712887892,0.00318292712887892
"6654","AST_opp_diff","STL_to_TO_Team1",0.00317496064431421,0.00317496064431421
"17049","STL_to_TO_Team1","AST_opp_diff",0.00317496064431421,0.00317496064431421
"715","OR_avg_opp_Team1","Seed_Diff_Team2",-0.0031682290938622,0.0031682290938622
"4630","Seed_Diff_Team2","OR_avg_opp_Team1",-0.0031682290938622,0.0031682290938622
"13303","FGP3_diff","PF_avg_opp_Team2",0.00316799274348409,0.00316799274348409
"15058","PF_avg_opp_Team2","FGP3_diff",0.00316799274348409,0.00316799274348409
"1977","FGP3_opp_Team2","Overtime_won_prob_Team1",-0.00316260861994583,0.00316260861994583
